ID	freebayes	lofreq	Mutect2	sniper	strelka2	VarDict	VarScan
TB215E0180-D2A9F90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB215E0180-D2A9F90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB215E0180-D2A9F90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB215E0180-D2A9F90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218L0024-D2ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218M0178-D2ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218M0178-D2ABF91RNF2-Y01K-6040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-6060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218M0178-D2ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-8060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218M0178-D2ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-6060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB218S0227-D2ABF9DXNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB218S0227-D2ABF9DXNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21990393-D2ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21990393-D2ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-40100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21990393-D2ABF91RNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-6040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-6060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-6080	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-8060	0.0	0.0	0.0	0.0	1.0	0.0	0.0
TB21990393-D2ABF91RNF2-Y01K-8080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219L0028-D2ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB219Q0352-D2ABF9DXNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB219Q0352-D2ABF9DXNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21A00292-D2ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AB0342-D2ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AB0342-D2ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AB0342-D2ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AB0342-D2ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-6040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-6060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-8040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-8060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0342-D2ABF91RNF2-Y01K-8080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AB0400-D2ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-100100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-10040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-10060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-10080	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-40100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-4040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-6040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-6060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-6080	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-8040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-8060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AD0063-D2ABF91RNF2-Y01K-8080	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AP0480-D2ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AP0480-D2ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21AR0054-D2ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AV0137-D2ABF9DXNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AV0137-D2ABF9DXNF2-Y01K-10060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AV0137-D2ABF9DXNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21AV0137-D2ABF9DXNF2-Y01K-6060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-8040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-8060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21AV0137-D2ABF9DXNF2-Y01K-8080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B30077-D2ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-100100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-10040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-10060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-10080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-4040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-6060	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TB21B80756-D2ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-8040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-8060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
TB21B80756-D2ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-100100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-10040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-10060	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-10080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-40100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-4060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-4080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-60100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-6040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TB21B90051-D2ABF91RNF3-Y01K-6060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
